NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
003_ZW Parque del Perro,3,1,0,0,-0.3535785571713715,-0.7640449438202247,0.08534942387868237,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3124011746103454,-1.3191777727580754,-1.3124011746103454,-1.3259543709058053,-1.192411924119241,0.2356902356902355,13.797939951786105,9.319103521878334,6.577110217897186,6.945208377406387,1.0869565217391304,0.9438202247191011,0.5393258426966292,-0.3146067415730337,0.8695652173913043,0.782608695652174,1.4782608695652173,1.4831460674157304,0.3595505617977528,-0.043478260869565216
003_ZW Parque del Perro,4,1,0,0,1.4029084687767321,0.0449438202247191,1.7082805985705778,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36141856787892473,-1.3124011746103454,-1.3214366388073187,-1.3124011746103454,-1.3256549232158987,-1.1851851851851851,0.23011176857330687,13.43863393810032,9.236302094351595,6.577110217897186,-0.7391304347826086,1.1235955056179776,0.9438202247191011,0.5393258426966292,-0.30434782608695654,0.8695652173913043,0.782608695652174,1.5280898876404494,1.4831460674157304,0.34782608695652173
003_ZW Parque del Perro,5,0,1,0,1.129170230966638,0.7640449438202247,1.7248963439776424,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3779082900384005,-0.36141856787892473,-1.314660040659589,-1.3214366388073187,-1.3121047877145435,-1.3176206509539843,-1.1571334648257725,0.22411953041622182,13.31922995557436,9.236302094351595,0.043478260869565216,-0.7640449438202247,1.1235955056179776,0.9438202247191011,0.5217391304347826,-0.30434782608695654,0.8695652173913043,0.8089887640449438,1.5280898876404494,1.434782608695652
003_ZW Parque del Perro,6,0,1,0,0.011405759908753919,0.0,0.5087069627067393,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1068443641292072,1.3779082900384005,-0.3636774339281681,-1.314660040659589,-1.3211382113821135,-1.3041526374859707,-1.2864343633574402,-1.1270010672358592,0.2221281997038289,13.31922995557436,0.7391304347826086,0.0449438202247191,-0.7640449438202247,1.1235955056179776,0.9130434782608695,0.5217391304347826,-0.30434782608695654,0.898876404494382,0.8089887640449438,1.4782608695652173
003_ZW Parque del Perro,0,1,0,0,-0.17108639863130878,-0.449438202247191,0.22620779310028863,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1068443641292072,1.3756494239891572,-0.3636774339281681,-1.314363143631436,-1.313131313131313,-1.2732851194389656,-1.2529348986125934,-1.1169875185106832,0.2221281997038289,0.0,0.7640449438202247,0.0449438202247191,-0.7640449438202247,1.0869565217391304,0.9130434782608695,0.5217391304347826,-0.3146067415730337,0.898876404494382,0.782608695652174
003_ZW Parque del Perro,1,1,0,0,-0.9694895922440832,-0.7640449438202247,-0.7755782688871581,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.18070928393946237,0.0,1.1045854980799636,1.3756494239891572,-0.3635953026196928,-1.3063973063973064,-1.282051282051282,-1.240128068303095,-1.2418024116775968,-1.1169875185106832,-0.43478260869565216,0.0,0.7640449438202247,0.0449438202247191,-0.7391304347826086,1.0869565217391304,0.9130434782608695,0.5393258426966292,-0.3146067415730337,0.8695652173913043
003_ZW Parque del Perro,2,1,0,0,-0.9466780724265753,-0.5393258426966292,-0.7056254867824254,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9713124011746103,-0.18070928393946237,-0.0022588660492433117,1.1045854980799636,1.3753387533875336,-0.3613916947250281,-1.2754766600920446,-1.248665955176094,-1.2291093716945207,-1.2418024116775968,-0.7391304347826086,-0.449438202247191,0.0,0.7640449438202247,0.043478260869565216,-0.7391304347826086,1.0869565217391304,0.9438202247191011,0.5393258426966292,-0.30434782608695654
003_ZW Parque del Perro,3,1,0,0,4.938694040490447,0.449438202247191,4.192510279699455,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9487237406821775,-0.9713124011746103,-0.1829681499887057,-0.0022588660492433117,1.1043360433604335,1.3670033670033668,-0.35283804514573747,-1.2422625400213447,-1.2375713983499048,-1.2291093716945207,-0.5217391304347826,-0.7640449438202247,-0.449438202247191,0.0,0.7391304347826086,0.043478260869565216,-0.7391304347826086,1.1235955056179776,0.9438202247191011,0.5217391304347826
003_ZW Parque del Perro,4,1,0,0,1.973196464214428,0.3595505617977528,0.7625103083337151,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.879150666365484,-0.9487237406821775,-0.9735712672238536,-0.1829681499887057,-0.0022583559168925338,1.0976430976430975,1.3346482577251806,-0.3436499466382071,-1.2312248783583668,-1.2375713983499048,0.43478260869565216,-0.5393258426966292,-0.7640449438202247,-0.449438202247191,0.0,0.7391304347826086,0.043478260869565216,-0.7640449438202247,1.1235955056179776,0.9130434782608695
003_ZW Parque del Perro,5,0,1,0,1.0151126318790988,0.8539325842696629,0.9400040660649654,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9426248023492205,4.879150666365484,-0.9509826067314208,-0.9735712672238536,-0.18292682926829268,-0.00224466891133561,1.071663379355687,1.2998932764140874,-0.3405965728792046,-1.2312248783583668,0.34782608695652173,0.449438202247191,-0.5393258426966292,-0.7640449438202247,-0.43478260869565216,0.0,0.7391304347826086,0.0449438202247191,-0.7640449438202247,1.0869565217391304
003_ZW Parque del Perro,6,0,1,0,0.5132591958939263,0.9438202247191011,0.8101648760709214,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9939010616670431,1.9426248023492205,4.876891800316241,-0.9509826067314208,-0.9733514001806683,-0.18181818181818182,-0.0021915406530791455,1.0437566702241194,1.2883435582822085,-0.3405965728792046,0.8260869565217391,0.3595505617977528,0.449438202247191,-0.5393258426966292,-0.7391304347826086,-0.43478260869565216,0.0,0.7640449438202247,0.0449438202247191,-0.7391304347826086
003_ZW Parque del Perro,0,1,0,0,0.19389791844881663,-0.9887640449438202,0.09188233037064186,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.49695053083352153,0.9939010616670431,1.9403659362999774,4.876891800316241,-0.9507678410117433,-0.967452300785634,-0.1775147928994083,-0.0021344717182497632,1.0344827586206895,1.2883435582822085,0.9130434782608695,0.8539325842696629,0.3595505617977528,0.449438202247191,-0.5217391304347826,-0.7391304347826086,-0.43478260869565216,0.0,0.7640449438202247,0.043478260869565216
003_ZW Parque del Perro,1,1,0,0,-0.7641859138865126,-0.6292134831460674,-0.631597333577679,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.18070928393946237,0.49695053083352153,0.9916421956177998,1.9403659362999774,4.875790424570911,-0.9450056116722783,-0.9445540214770983,-0.17289220917822842,-0.002115506663846021,1.0344827586206895,-0.9565217391304348,0.9438202247191011,0.8539325842696629,0.3595505617977528,0.43478260869565216,-0.5217391304347826,-0.7391304347826086,-0.449438202247191,0.0,0.7391304347826086
003_ZW Parque del Perro,2,1,0,0,-0.8098089535215283,-1.1685393258426966,-0.7503335891327255,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7680144567427151,0.18070928393946237,0.49469166478427823,0.9916421956177998,1.9399277326106592,4.846240179573512,-0.9226386149463073,-0.919957310565635,-0.1713560397715253,-0.002115506663846021,-0.6086956521739131,-0.9887640449438202,0.9438202247191011,0.8539325842696629,0.34782608695652173,0.43478260869565216,-0.5217391304347826,-0.7640449438202247,-0.449438202247191,0.0
003_ZW Parque del Perro,3,1,0,0,-0.3535785571713715,0.4044943820224719,-0.30888206120859485,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8131917777275807,-0.7680144567427151,0.17845041789021907,0.49469166478427823,0.9914182475158083,1.9281705948372614,4.731536269997808,-0.8986125933831377,-0.9117833721176222,-0.1713560397715253,-1.1304347826086956,-0.6292134831460674,-0.9887640449438202,0.9438202247191011,0.8260869565217391,0.34782608695652173,0.43478260869565216,-0.5393258426966292,-0.7640449438202247,-0.43478260869565216
003_ZW Parque del Perro,4,1,0,0,-0.33076703735386365,-0.1348314606741573,-0.2311701104137078,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36141856787892473,-0.8131917777275807,-0.7702733227919584,0.17845041789021907,0.49457994579945785,0.9854096520763186,1.8825334209949596,4.608324439701174,-0.8906283054791623,-0.9117833721176222,0.391304347826087,-1.1685393258426966,-0.6292134831460674,-0.9887640449438202,0.9130434782608695,0.8260869565217391,0.34782608695652173,0.449438202247191,-0.5393258426966292,-0.7391304347826086
003_ZW Parque del Perro,5,0,1,0,-0.9010550327915596,0.1797752808988764,-0.7782455502359463,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33882990738649194,-0.36141856787892473,-0.815450643776824,-0.7702733227919584,0.1784101174345076,0.4915824915824915,0.9620863467017312,1.8335112059765208,4.567378887243494,-0.8906283054791623,-0.13043478260869565,0.4044943820224719,-1.1685393258426966,-0.6292134831460674,-0.9565217391304348,0.9130434782608695,0.8260869565217391,0.3595505617977528,0.449438202247191,-0.5217391304347826
003_ZW Parque del Perro,6,0,1,0,-0.6501283147989734,-0.2247191011235955,-0.464714001007926,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9035464196973119,-0.33882990738649194,-0.3636774339281681,-0.815450643776824,-0.7700993676603431,0.1773288439955106,0.47994740302432604,0.9370330843116328,1.8172202242437063,4.567378887243494,0.17391304347826086,-0.1348314606741573,0.4044943820224719,-1.1685393258426966,-0.6086956521739131,-0.9565217391304348,0.9130434782608695,0.8539325842696629,0.3595505617977528,0.43478260869565216
003_ZW Parque del Perro,0,1,0,0,-0.8782435129740518,-0.449438202247191,-0.7662749977092592,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.6550711542805511,-0.9035464196973119,-0.3410887734357353,-0.3636774339281681,-0.8152664859981932,-0.7654320987654321,0.17313171159325003,0.4674493062966915,0.92870742542839,1.8172202242437063,-0.21739130434782608,0.1797752808988764,-0.1348314606741573,0.4044943820224719,-1.1304347826086956,-0.6086956521739131,-0.9565217391304348,0.9438202247191011,0.8539325842696629,0.34782608695652173
003_ZW Parque del Perro,1,1,0,0,-0.9694895922440832,-0.6292134831460674,-0.8152553316992716,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.8809577592048791,-0.6550711542805511,-0.9058052857465552,-0.3410887734357353,-0.3635953026196928,-0.8103254769921436,-0.7473153626999781,0.1686232657417289,0.46329595938227197,0.92870742542839,-0.43478260869565216,-0.2247191011235955,0.1797752808988764,-0.1348314606741573,0.391304347826087,-1.1304347826086956,-0.6086956521739131,-0.9887640449438202,0.9438202247191011,0.8260869565217391
003_ZW Parque del Perro,2,1,0,0,-0.558882235528942,-0.3595505617977528,-0.3415387192468044,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9713124011746103,-0.8809577592048791,-0.6573300203297945,-0.9058052857465552,-0.3410117434507678,-0.3613916947250281,-0.7911461757615603,-0.727854855923159,0.16712502644383326,0.46329595938227197,-0.6086956521739131,-0.449438202247191,-0.2247191011235955,0.1797752808988764,-0.13043478260869565,0.391304347826087,-1.1304347826086956,-0.6292134831460674,-0.9887640449438202,0.9130434782608695
003_ZW Parque del Perro,3,1,0,0,1.1063587111491302,-0.5393258426966292,0.4900438676868099,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5647165123108199,-0.9713124011746103,-0.8832166252541224,-0.6573300203297945,-0.9056007226738932,-0.3389450056116723,-0.35283804514573747,-0.7705442902881537,-0.721387772371483,0.16712502644383326,-0.34782608695652173,-0.6292134831460674,-0.449438202247191,-0.2247191011235955,0.17391304347826086,-0.13043478260869565,0.391304347826087,-1.1685393258426966,-0.6292134831460674,-0.9565217391304348
003_ZW Parque del Perro,4,1,0,0,-0.8098089535215283,0.0449438202247191,-0.5892343771475695,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842557036367744,-0.5647165123108199,-0.9735712672238536,-0.8832166252541224,-0.657181571815718,-0.9001122334455667,-0.3309226386149463,-0.3436499466382071,-0.7636979056484028,-0.721387772371483,-0.5217391304347826,-0.3595505617977528,-0.6292134831460674,-0.449438202247191,-0.21739130434782608,0.17391304347826086,-0.13043478260869565,0.4044943820224719,-1.1685393258426966,-0.6086956521739131
003_ZW Parque del Perro,5,0,1,0,0.5816937553464498,1.4382022471910112,0.5202179353552939,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8131917777275807,1.0842557036367744,-0.5669753783600633,-0.9735712672238536,-0.8830171635049683,-0.6531986531986532,-0.878807801884725,-0.3223052294557097,-0.3405965728792046,-0.7636979056484028,0.043478260869565216,-0.5393258426966292,-0.3595505617977528,-0.6292134831460674,-0.43478260869565216,-0.21739130434782608,0.17391304347826086,-0.1348314606741573,0.4044943820224719,-1.1304347826086956
003_ZW Parque del Perro,6,0,1,0,0.5360707157114342,0.6741573033707865,0.6435292298529345,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5647165123108199,-0.8131917777275807,1.0819968375875308,-0.5669753783600633,-0.9733514001806683,-0.877665544332211,-0.6377383300460223,-0.855923159018143,-0.3194415062407447,-0.3405965728792046,1.391304347826087,0.0449438202247191,-0.5393258426966292,-0.3595505617977528,-0.6086956521739131,-0.43478260869565216,-0.21739130434782608,0.1797752808988764,-0.1348314606741573,0.391304347826087
003_ZW Parque del Perro,0,1,0,0,-0.695751354433989,-0.8539325842696629,-0.581360671416136,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5195391913259544,0.5647165123108199,-0.815450643776824,1.0819968375875308,-0.566847335140018,-0.967452300785634,-0.8568923953539338,-0.6211312700106724,-0.8483181722022424,-0.3194415062407447,0.6521739130434783,1.4382022471910112,0.0449438202247191,-0.5393258426966292,-0.34782608695652173,-0.6086956521739131,-0.43478260869565216,-0.2247191011235955,0.1797752808988764,-0.13043478260869565
003_ZW Parque del Perro,1,1,0,0,-0.3535785571713715,-0.8089887640449438,-0.27451880125532596,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.7002484752654167,0.5195391913259544,0.5624576462615766,-0.815450643776824,1.0817524841915083,-0.5634118967452301,-0.9445540214770983,-0.8345784418356457,-0.6156124391791834,-0.8483181722022424,-0.8260869565217391,0.6741573033707865,1.4382022471910112,0.0449438202247191,-0.5217391304347826,-0.34782608695652173,-0.6086956521739131,-0.449438202247191,-0.2247191011235955,0.17391304347826086
003_ZW Parque del Perro,2,1,0,0,-0.2623324779013401,-0.0449438202247191,-0.09581596188207266,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.36141856787892473,-0.7002484752654167,0.517280325276711,0.5624576462615766,-0.8152664859981932,1.0751964085297416,-0.5500767039228578,-0.919957310565635,-0.8271631055637825,-0.6156124391791834,-0.782608695652174,-0.8539325842696629,0.6741573033707865,1.4382022471910112,0.043478260869565216,-0.5217391304347826,-0.34782608695652173,-0.6292134831460674,-0.449438202247191,-0.21739130434782608
003_ZW Parque del Perro,3,1,0,0,-0.5816937553464498,-0.0449438202247191,-0.3223566282585788,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2710639259091936,-0.36141856787892473,-0.70250734131466,0.517280325276711,0.562330623306233,-0.8103254769921436,1.0497479728248957,-0.535752401280683,-0.9117833721176222,-0.8271631055637825,-0.043478260869565216,-0.8089887640449438,-0.8539325842696629,0.6741573033707865,1.391304347826087,0.043478260869565216,-0.5217391304347826,-0.3595505617977528,-0.6292134831460674,-0.43478260869565216
003_ZW Parque del Perro,4,1,0,0,-0.5816937553464498,0.2247191011235955,-0.4616487034406927,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5873051728032527,-0.2710639259091936,-0.3636774339281681,-0.70250734131466,0.5171635049683829,0.5589225589225588,-0.7911461757615603,1.0224119530416222,-0.5309921726253438,-0.9117833721176222,-0.043478260869565216,-0.0449438202247191,-0.8089887640449438,-0.8539325842696629,0.6521739130434783,1.391304347826087,0.043478260869565216,-0.5393258426966292,-0.3595505617977528,-0.6086956521739131
003_ZW Parque del Perro,5,0,1,0,-0.21670943826632447,0.7640449438202247,-0.15178090782058917,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5873051728032527,-0.5873051728032527,-0.2733227919584369,-0.3636774339281681,-0.7023486901535682,0.5140291806958472,0.5456936226166995,-0.7705442902881537,1.0133276919822296,-0.5309921726253438,0.21739130434782608,-0.0449438202247191,-0.0449438202247191,-0.8089887640449438,-0.8260869565217391,0.6521739130434783,1.391304347826087,0.0449438202247191,-0.5393258426966292,-0.34782608695652173
003_ZW Parque del Perro,6,0,1,0,-0.7641859138865126,-0.2247191011235955,-0.5213246495166537,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.22588660492432797,-0.5873051728032527,-0.5895640388524961,-0.2733227919584369,-0.3635953026196928,-0.6980920314253647,0.5018628095551172,0.5314834578441835,-0.7636979056484028,1.0133276919822296,0.7391304347826086,0.2247191011235955,-0.0449438202247191,-0.0449438202247191,-0.782608695652174,-0.8260869565217391,0.6521739130434783,1.4382022471910112,0.0449438202247191,-0.5217391304347826
003_ZW Parque del Perro,0,1,0,0,-0.1254633589962931,-0.1348314606741573,-0.21900126563430614,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.7680144567427151,-0.22588660492432797,-0.5895640388524961,-0.5895640388524961,-0.27326106594399274,-0.3613916947250281,-0.6815691431076046,0.4887940234791889,0.5267611592976518,-0.7636979056484028,-0.21739130434782608,0.7640449438202247,0.2247191011235955,-0.0449438202247191,-0.043478260869565216,-0.782608695652174,-0.8260869565217391,0.6741573033707865,1.4382022471910112,0.043478260869565216
003_ZW Parque del Perro,1,1,0,0,-0.855431993156544,-0.4044943820224719,-0.6699858546754021,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1355319629545968,-0.7680144567427151,-0.2281454709735713,-0.5895640388524961,-0.589430894308943,-0.2716049382716049,-0.35283804514573747,-0.663820704375667,0.4844510260207319,0.5267611592976518,-0.13043478260869565,-0.2247191011235955,0.7640449438202247,0.2247191011235955,-0.043478260869565216,-0.043478260869565216,-0.782608695652174,-0.8539325842696629,0.6741573033707865,1.391304347826087
003_ZW Parque del Perro,2,1,0,0,0.558882235528942,-0.5842696629213483,0.4916330691345581,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8583690987124463,-0.1355319629545968,-0.7702733227919584,-0.2281454709735713,-0.589430894308943,-0.5858585858585859,-0.2651764190225729,-0.3436499466382071,-0.6579225724561032,0.4844510260207319,-0.391304347826087,-0.1348314606741573,-0.2247191011235955,0.7640449438202247,0.21739130434782608,-0.043478260869565216,-0.043478260869565216,-0.8089887640449438,-0.8539325842696629,0.6521739130434783
003_ZW Parque del Perro,3,1,0,0,0.6273167949814655,-0.5842696629213483,0.6268240023823705,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5421278518183872,-0.8583690987124463,-0.1377908290038401,-0.7702733227919584,-0.2280939476061427,-0.5858585858585859,-0.571992110453649,-0.25827107790821774,-0.3405965728792046,-0.6579225724561032,-0.5652173913043478,-0.4044943820224719,-0.1348314606741573,-0.2247191011235955,0.7391304347826086,0.21739130434782608,-0.043478260869565216,-0.0449438202247191,-0.8089887640449438,-0.8260869565217391
003_ZW Parque del Perro,4,1,0,0,-0.39920159680638717,0.0898876404494382,-0.3117075468456499,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6098938332956855,0.5421278518183872,-0.8606279647616896,-0.1377908290038401,-0.7700993676603431,-0.2267115600448934,-0.571992110453649,-0.5570971184631803,-0.25597630632536494,-0.3405965728792046,-0.5652173913043478,-0.5842696629213483,-0.4044943820224719,-0.1348314606741573,-0.21739130434782608,0.7391304347826086,0.21739130434782608,-0.0449438202247191,-0.0449438202247191,-0.782608695652174
003_ZW Parque del Perro,5,0,1,0,-0.8326204733390361,0.1348314606741573,-0.728858609749393,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40659588886379033,0.6098938332956855,0.5398689857691438,-0.8606279647616896,-0.13775971093044265,-0.7654320987654321,-0.2213456059609906,-0.5570971184631803,-0.5521472392638037,-0.25597630632536494,0.08695652173913043,-0.5842696629213483,-0.5842696629213483,-0.4044943820224719,-0.13043478260869565,-0.21739130434782608,0.7391304347826086,0.2247191011235955,-0.0449438202247191,-0.043478260869565216
003_ZW Parque del Perro,6,0,1,0,0.011405759908753919,0.6741573033707865,0.2901867526458057,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8357804382200135,-0.40659588886379033,0.6076349672464422,0.5398689857691438,-0.8604336043360432,-0.13692480359147027,-0.7473153626999781,-0.21558164354322307,-0.5521472392638037,-0.5521472392638037,0.13043478260869565,0.0898876404494382,-0.5842696629213483,-0.5842696629213483,-0.391304347826087,-0.13043478260869565,-0.21739130434782608,0.7640449438202247,0.2247191011235955,-0.043478260869565216
003_ZW Parque del Perro,0,1,0,0,5.235243798118049,0.0898876404494382,4.35836850574976,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.8357804382200135,-0.40885475491303364,0.6076349672464422,0.5397470641373079,-0.8552188552188552,-0.133683979837826,-0.727854855923159,-0.21366617304844512,-0.5521472392638037,0.6521739130434783,0.1348314606741573,0.0898876404494382,-0.5842696629213483,-0.5652173913043478,-0.391304347826087,-0.13043478260869565,-0.2247191011235955,0.7640449438202247,0.21739130434782608
