NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
003_ZW Parque del Perro,6,0,1,0,0.0,0.05263157894736842,0.363102570268579,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1264367816091954,1.4186046511627908,-0.3681122742436443,-1.326332610432599,-1.3331811437050565,-1.340175276752767,-1.3420061622731942,-1.2201114776475943,0.21505376344086008,14.08378136200717,0.9473684210526315,0.10526315789473684,-0.8421052631578947,1.368421052631579,1.1891891891891893,0.7027027027027027,-0.32432432432432434,1.105263157894737,1.0,1.8421052631578947
003_ZW Parque del Perro,0,1,0,0,-0.1859384079023823,-0.47368421052631576,0.09912837161918325,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1395348837209303,1.4034280455538939,-0.365255107864399,-1.326332610432599,-1.3494003690036895,-1.328312221841835,-1.3543396655670572,-1.202956989247312,0.21505376344086008,0.05263157894736842,0.9473684210526315,0.10526315789473684,-0.8421052631578947,1.4054054054054055,1.1891891891891893,0.7027027027027027,-0.3157894736842105,1.105263157894737,1.0
003_ZW Parque del Perro,1,1,0,0,-0.9994189424753049,-0.8421052631578947,-0.8369652576104853,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1839080459770115,0.0,1.1273438398711606,1.3925350987330214,-0.365255107864399,-1.3424815498154978,-1.3374415154627413,-1.3406893413718577,-1.3351254480286738,-1.202956989247312,-0.47368421052631576,0.05263157894736842,0.9473684210526315,0.10526315789473684,-0.8648648648648649,1.4054054054054055,1.1891891891891893,0.6842105263157895,-0.3157894736842105,1.105263157894737
003_ZW Parque del Perro,2,1,0,0,-0.9761766414875072,-0.5789473684210527,-0.7715996509606775,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9885057471264368,-0.18604651162790697,0.0,1.118593767834722,1.3925350987330214,-0.3715405904059039,-1.3305945452470618,-1.3497895575019907,-1.32168458781362,-1.3351254480286738,-0.8421052631578947,-0.47368421052631576,0.05263157894736842,0.9473684210526315,0.10810810810810811,-0.8648648648648649,1.4054054054054055,1.1578947368421053,0.6842105263157895,-0.3157894736842105
003_ZW Parque del Perro,3,1,0,0,5.020337013364323,0.5789473684210527,3.805339338397235,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9655172413793104,-1.0,-0.18405613712182214,0.0,1.118593767834722,1.4042896678966785,-0.3697363916466964,-1.3429643954043908,-1.3306451612903225,-1.32168458781362,-0.5789473684210527,-0.8421052631578947,-0.47368421052631576,0.05263157894736842,0.972972972972973,0.10810810810810811,-0.8648648648648649,1.368421052631579,1.1578947368421053,0.6842105263157895
003_ZW Parque del Perro,4,1,0,0,1.9988378849506099,0.47368421052631576,0.6002626825257256,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9655172413793105,-0.9767441860465116,-0.989301737029794,-0.1826275539321995,0.0,1.1275369003690034,1.3876526303777246,-0.38516664770788306,-1.3239247311827957,-1.3306451612903225,0.5789473684210527,-0.5789473684210527,-0.8421052631578947,-0.47368421052631576,0.05405405405405406,0.972972972972973,0.10810810810810811,-0.8421052631578947,1.368421052631579,1.1578947368421053
003_ZW Parque del Perro,5,0,1,0,1.0226612434631026,1.0526315789473684,0.7661172318599723,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9770114942528736,5.023255813953488,-0.9662947198895663,-0.9816231023855724,-0.1826275539321995,-0.002536900369003676,1.113773821750542,1.366624957342737,-0.38082437275985664,-1.3239247311827957,0.47368421052631576,0.5789473684210527,-0.5789473684210527,-0.8421052631578947,-0.4864864864864865,0.05405405405405406,0.972972972972973,0.10526315789473684,-0.8421052631578947,1.368421052631579
003_ZW Parque del Perro,6,0,1,0,0.5113306217315513,1.1578947368421053,0.6447922871540753,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0114942528735633,2.0,4.969515702289198,-0.9587946581440475,-0.9816231023855724,-0.1870387453874538,-0.004564646810453106,1.0936184734387442,1.3440860215053763,-0.38082437275985664,1.0526315789473684,0.47368421052631576,0.5789473684210527,-0.5789473684210527,-0.8648648648648649,-0.4864864864864865,0.05405405405405406,0.9473684210526315,0.10526315789473684,-0.8421052631578947
003_ZW Parque del Perro,0,1,0,0,0.1859384079023823,-1.105263157894737,-0.026388657091608776,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5057471264367817,1.0232558139534884,1.978603474059588,4.930943956169387,-0.9587946581440475,-0.9942343173431731,-0.18715051922857476,-0.02115800250255943,1.075268817204301,1.3440860215053763,1.1578947368421053,1.0526315789473684,0.47368421052631576,0.5789473684210527,-0.5945945945945946,-0.8648648648648649,-0.4864864864864865,0.05263157894736842,0.9473684210526315,0.10526315789473684
003_ZW Parque del Perro,1,1,0,0,-0.7902382335851248,-0.6842105263157895,-0.7024259169389425,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1839080459770115,0.5116279069767442,1.0123087541700218,1.9632462047711448,4.930943956169387,-0.9711715867158668,-0.985963711057857,-0.20316232510522125,-0.022401433691756272,1.075268817204301,-1.105263157894737,1.1578947368421053,1.0526315789473684,0.47368421052631576,0.5945945945945946,-0.5945945945945946,-0.8648648648648649,-0.47368421052631576,0.05263157894736842,0.9473684210526315
003_ZW Parque del Perro,2,1,0,0,-0.8367228355607204,-1.3157894736842106,-0.8133760055867697,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7816091954022989,0.18604651162790697,0.5061543770850109,1.0044515466270973,1.9632462047711448,4.979012915129149,-0.9631404770055918,-0.9994312364918667,-0.20161290322580644,-0.022401433691756272,-0.6842105263157895,-1.105263157894737,1.1578947368421053,1.0526315789473684,0.4864864864864865,0.5945945945945946,-0.5945945945945946,-0.8421052631578947,-0.47368421052631576,0.05263157894736842
003_ZW Parque del Perro,3,1,0,0,-0.3718768158047646,0.5263157894736842,-0.40087279898030753,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8275862068965517,-0.7906976744186046,0.18405613712182214,0.5022257733135487,1.0044515466270973,1.9808579335793353,4.925253908478832,-0.976680696166534,-0.985663082437276,-0.20161290322580644,-1.3157894736842106,-0.6842105263157895,-1.105263157894737,1.1578947368421053,1.0810810810810811,0.4864864864864865,0.5945945945945946,-0.5789473684210527,-0.8421052631578947,-0.47368421052631576
003_ZW Parque del Perro,4,1,0,0,-0.34863451481696683,-0.10526315789473684,-0.3282568335417558,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.367816091954023,-0.8372093023255814,-0.782238582767744,0.1826275539321995,0.5022257733135487,1.012223247232472,1.9582334816843547,4.89295870776931,-0.9632616487455197,-0.985663082437276,0.5263157894736842,-1.3157894736842106,-0.6842105263157895,-1.105263157894737,1.1891891891891893,1.0810810810810811,0.4864864864864865,0.5789473684210527,-0.5789473684210527,-0.8421052631578947
003_ZW Parque del Perro,5,0,1,0,-0.9296920395119116,0.2631578947368421,-0.8394576311548031,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3448275862068966,-0.37209302325581395,-0.8282526170481996,-0.776167104211848,0.1826275539321995,0.5048431734317341,0.999657651489216,1.935388465476055,4.816308243727598,-0.9632616487455197,-0.10526315789473684,0.5263157894736842,-1.3157894736842106,-0.6842105263157895,-1.135135135135135,1.1891891891891893,1.0810810810810811,0.47368421052631576,0.5789473684210527,-0.5789473684210527
003_ZW Parque del Perro,6,0,1,0,-0.6740267286461359,-0.21052631578947367,-0.5464860108344,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9195402298850575,-0.3488372093023256,-0.3681122742436443,-0.8218239926948978,-0.776167104211848,0.18196494464944646,0.49754650233938147,0.9798657718120806,1.9041218637992832,4.816308243727598,0.2631578947368421,-0.10526315789473684,0.5263157894736842,-1.3157894736842106,-0.7027027027027027,-1.135135135135135,1.1891891891891893,1.0526315789473684,0.47368421052631576,0.5789473684210527
003_ZW Parque del Perro,0,1,0,0,-0.9064497385241138,-0.47368421052631576,-0.8282720513351356,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.9302325581395349,-0.3451052571034165,-0.365255107864399,-0.8218239926948978,-0.7866697416974168,0.17802122560766856,0.4793538846547606,0.9632616487455197,1.9041218637992832,-0.21052631578947367,0.2631578947368421,-0.10526315789473684,0.5263157894736842,-1.3513513513513513,-0.7027027027027027,-1.135135135135135,1.1578947368421053,1.0526315789473684,0.47368421052631576
003_ZW Parque del Perro,1,1,0,0,-0.9994189424753049,-0.6842105263157895,-0.8740404846817023,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.896551724137931,-0.6744186046511628,-0.9202806856091107,-0.3424266636228741,-0.365255107864399,-0.8327952029520292,-0.7805546045874702,0.16084632010010239,0.4704301075268817,0.9632616487455197,-0.47368421052631576,-0.21052631578947367,0.2631578947368421,-0.10526315789473684,0.5405405405405406,-1.3513513513513513,-0.7027027027027027,-1.105263157894737,1.1578947368421053,1.0526315789473684
003_ZW Parque del Perro,2,1,0,0,-0.5810575246949448,-0.3684210526315789,-0.43138798650532906,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9885057471264368,-0.9069767441860465,-0.6672034970666053,-0.9131377696609976,-0.3424266636228741,-0.3715405904059039,-0.8262010726920006,-0.7946763735638722,0.15681003584229392,0.4704301075268817,-0.6842105263157895,-0.47368421052631576,-0.21052631578947367,0.2631578947368421,-0.10810810810810811,0.5405405405405406,-1.3513513513513513,-0.6842105263157895,-1.105263157894737,1.1578947368421053
003_ZW Parque del Perro,3,1,0,0,1.115630447414294,-0.5789473684210527,0.3456633135122968,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5747126436781609,-1.0,-0.8972736684688829,-0.6620248830042232,-0.9131377696609976,-0.3484778597785977,-0.3697363916466964,-0.8401774542145376,-0.7840501792114696,0.15681003584229392,-0.3684210526315789,-0.6842105263157895,-0.47368421052631576,-0.21052631578947367,0.2702702702702703,-0.10810810810810811,0.5405405405405406,-1.3157894736842106,-0.6842105263157895,-1.105263157894737
003_ZW Parque del Perro,4,1,0,0,-0.8367228355607204,0.10526315789473684,-0.6628409245595452,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103448275862069,-0.5813953488372093,-0.989301737029794,-0.8903093254194727,-0.6620248830042232,-0.9250461254612543,-0.3469131575944312,-0.38516664770788306,-0.828853046594982,-0.7840501792114696,-0.5789473684210527,-0.3684210526315789,-0.6842105263157895,-0.47368421052631576,-0.21621621621621623,0.2702702702702703,-0.10810810810810811,0.5263157894736842,-1.3157894736842106,-0.6842105263157895
003_ZW Parque del Perro,5,0,1,0,0.5810575246949448,1.736842105263158,0.3738587073036378,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8275862068965517,1.1162790697674418,-0.5751754285056941,-0.9816231023855724,-0.8903093254194727,-0.6713560885608854,-0.9174940089010614,-0.36241610738255037,-0.38082437275985664,-0.828853046594982,0.10526315789473684,-0.5789473684210527,-0.3684210526315789,-0.6842105263157895,-0.4864864864864865,-0.21621621621621623,0.2702702702702703,-0.10526315789473684,0.5263157894736842,-1.3157894736842106
003_ZW Parque del Perro,6,0,1,0,0.5345729227193492,0.8421052631578947,0.489083825291705,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5747126436781609,-0.8372093023255814,1.104336822730933,-0.5707111060381235,-0.9816231023855724,-0.9019833948339481,-0.6664384343261441,-0.9311796155158686,-0.35842293906810035,-0.38082437275985664,1.736842105263158,0.10526315789473684,-0.5789473684210527,-0.3684210526315789,-0.7027027027027027,-0.4864864864864865,-0.21621621621621623,0.2631578947368421,-0.10526315789473684,0.5263157894736842
003_ZW Parque del Perro,0,1,0,0,-0.7205113306217314,-0.9473684210526315,-0.6554835395316465,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5287356321839081,0.5813953488372093,-0.8282526170481996,1.0957653235931972,-0.5707111060381235,-0.9942343173431731,-0.8946707748487962,-0.6809236719372085,-0.9184587813620072,-0.35842293906810035,0.8421052631578947,1.736842105263158,0.10526315789473684,-0.5789473684210527,-0.3783783783783784,-0.7027027027027027,-0.4864864864864865,-0.21052631578947367,0.2631578947368421,-0.10526315789473684
003_ZW Parque del Perro,1,1,0,0,-0.3718768158047646,-0.8947368421052632,-0.3687629204918792,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.7126436781609196,0.5348837209302325,0.5751754285056941,-0.8218239926948978,1.0957653235931972,-0.5791051660516603,-0.985963711057857,-0.9084290751905358,-0.6720430107526881,-0.9184587813620072,-0.9473684210526315,0.8421052631578947,1.736842105263158,0.10526315789473684,-0.5945945945945946,-0.3783783783783784,-0.7027027027027027,-0.47368421052631576,-0.21052631578947367,0.2631578947368421
003_ZW Parque del Perro,2,1,0,0,-0.2789076118535735,0.0,-0.20177857542055458,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.367816091954023,-0.7209302325581395,0.5291613942252387,0.5707111060381235,-0.8218239926948978,1.104474169741697,-0.5751454981170833,-0.9994312364918667,-0.8960573476702509,-0.6720430107526881,-0.8947368421052632,-0.9473684210526315,0.8421052631578947,1.736842105263158,0.10810810810810811,-0.5945945945945946,-0.3783783783783784,-0.6842105263157895,-0.47368421052631576,-0.21052631578947367
003_ZW Parque del Perro,3,1,0,0,-0.6042998256827425,0.0,-0.41346376710287663,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27586206896551724,-0.37209302325581395,-0.7132175313470608,0.5250542175550736,0.5707111060381235,-0.8327952029520292,1.0909505876982768,-0.5899215106358776,-0.985663082437276,-0.8960573476702509,0.0,-0.8947368421052632,-0.9473684210526315,0.8421052631578947,1.7837837837837838,0.10810810810810811,-0.5945945945945946,-0.3684210526315789,-0.6842105263157895,-0.47368421052631576
003_ZW Parque del Perro,4,1,0,0,-0.6042998256827425,0.3157894736842105,-0.5436217211090193,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5977011494252874,-0.27906976744186046,-0.3681122742436443,-0.7076817714872732,0.5250542175550736,0.574031365313653,-0.8262010726920006,1.0708679331134114,-0.5824372759856631,-0.985663082437276,0.0,0.0,-0.8947368421052632,-0.9473684210526315,0.8648648648648649,1.7837837837837838,0.10810810810810811,-0.5789473684210527,-0.3684210526315789,-0.6842105263157895
003_ZW Parque del Perro,5,0,1,0,-0.2324230098779779,0.9473684210526315,-0.25407360261358075,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5977011494252874,-0.6046511627906976,-0.27608420568273323,-0.365255107864399,-0.7076817714872732,0.5279059040590405,0.5660162044961771,-0.8401774542145376,1.0528673835125448,-0.5824372759856631,0.3157894736842105,0.0,0.0,-0.8947368421052632,-0.972972972972973,0.8648648648648649,1.7837837837837838,0.10526315789473684,-0.5789473684210527,-0.3684210526315789
003_ZW Parque del Perro,6,0,1,0,-0.7902382335851248,-0.21052631578947367,-0.5993843984506614,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.22988505747126436,-0.6046511627906976,-0.5981824456459219,-0.2739413308982993,-0.365255107864399,-0.7174815498154979,0.5203697363916466,0.5476055056307587,-0.828853046594982,1.0528673835125448,0.9473684210526315,0.3157894736842105,0.0,0.0,-0.918918918918919,-0.972972972972973,0.8648648648648649,1.736842105263158,0.10526315789473684,-0.5789473684210527
003_ZW Parque del Perro,0,1,0,0,-0.13945380592678674,-0.10526315789473684,-0.3168859645455515,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.7816091954022989,-0.23255813953488372,-0.5981824456459219,-0.5935395502796484,-0.2739413308982993,-0.3715405904059039,-0.7120849024306746,0.5021044249800933,0.5376344086021505,-0.828853046594982,-0.21052631578947367,0.9473684210526315,0.3157894736842105,0.0,0.0,-0.918918918918919,-0.972972972972973,0.8421052631578947,1.736842105263158,0.10526315789473684
003_ZW Parque del Perro,1,1,0,0,-0.883207437536316,-0.42105263157894735,-0.7382970988196678,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.13793103448275862,-0.7906976744186046,-0.23007017140227767,-0.5935395502796484,-0.5935395502796484,-0.27928966789667886,-0.3697363916466964,-0.726424752587874,0.492831541218638,0.5376344086021505,-0.10526315789473684,-0.21052631578947367,0.9473684210526315,0.3157894736842105,0.0,0.0,-0.918918918918919,-0.9473684210526315,0.8421052631578947,1.736842105263158
003_ZW Parque del Perro,2,1,0,0,0.557815223707147,-0.631578947368421,0.34714830258056983,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8735632183908046,-0.13953488372093023,-0.782238582767744,-0.2282844424152494,-0.5935395502796484,-0.6021678966789666,-0.2784434554376356,-0.38516664770788306,-0.7168458781362007,0.492831541218638,-0.42105263157894735,-0.10526315789473684,-0.21052631578947367,0.9473684210526315,0.32432432432432434,0.0,0.0,-0.8947368421052632,-0.9473684210526315,0.8421052631578947
003_ZW Parque del Perro,3,1,0,0,0.6275421266705403,-0.631578947368421,0.47347404831097545,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5517241379310345,-0.8837209302325582,-0.13804210284136662,-0.776167104211848,-0.2282844424152494,-0.6021678966789666,-0.5979687321693485,-0.2941644864065522,-0.38082437275985664,-0.7168458781362007,-0.631578947368421,-0.42105263157894735,-0.10526315789473684,-0.21052631578947367,0.972972972972973,0.32432432432432434,0.0,0.0,-0.8947368421052632,-0.9473684210526315
003_ZW Parque del Perro,4,1,0,0,-0.4183614177803602,0.15789473684210525,-0.4035130025174578,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6206896551724138,0.5581395348837209,-0.8742666513286552,-0.13697066544914965,-0.776167104211848,-0.23316420664206633,-0.5979687321693485,-0.6126720509612104,-0.29121863799283154,-0.38082437275985664,-0.631578947368421,-0.631578947368421,-0.42105263157894735,-0.10526315789473684,-0.21621621621621623,0.972972972972973,0.32432432432432434,0.0,0.0,-0.8947368421052632
003_ZW Parque del Perro,5,0,1,0,-0.8599651365485181,0.21052631578947367,-0.7933092546592369,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41379310344827586,0.627906976744186,0.5521684113654665,-0.8674808811779477,-0.13697066544914965,-0.7866697416974168,-0.23279698733310517,-0.6126720509612104,-0.6048387096774194,-0.29121863799283154,0.15789473684210525,-0.631578947368421,-0.631578947368421,-0.42105263157894735,-0.10810810810810811,-0.21621621621621623,0.972972972972973,0.3157894736842105,0.0,0.0
003_ZW Parque del Perro,6,0,1,0,0.0,0.8421052631578947,0.1589118909830728,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8505747126436781,-0.4186046511627907,0.6211894627861497,0.5478826617965986,-0.8674808811779477,-0.14091328413284127,-0.7805546045874702,-0.24866340575588672,-0.6048387096774194,-0.6048387096774194,0.21052631578947367,0.15789473684210525,-0.631578947368421,-0.631578947368421,-0.43243243243243246,-0.10810810810810811,-0.21621621621621623,0.9473684210526315,0.3157894736842105,0.0
003_ZW Parque del Perro,0,1,0,0,5.322486926205694,0.15789473684210525,3.960321359661342,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.8604651162790697,-0.4141263085240998,0.6163679945211734,0.5478826617965986,-0.8789206642066417,-0.14150405112404435,-0.7946763735638722,-0.246415770609319,-0.6048387096774194,0.8421052631578947,0.21052631578947367,0.15789473684210525,-0.631578947368421,-0.6486486486486487,-0.43243243243243246,-0.10810810810810811,-0.21052631578947367,0.9473684210526315,0.3157894736842105
003_ZW Parque del Perro,1,1,0,0,-0.883207437536316,-1.3157894736842106,-0.8698249886869921,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.264367816091954,0.0,-0.8512596341884274,-0.4109119963474489,0.6163679945211734,0.5509686346863467,-0.8718475407965309,-0.1576612444545558,-0.7840501792114696,-0.246415770609319,0.15789473684210525,0.8421052631578947,0.21052631578947367,0.15789473684210525,-0.6486486486486487,-0.6486486486486487,-0.43243243243243246,-0.10526315789473684,-0.21052631578947367,0.9473684210526315
003_ZW Parque del Perro,2,1,0,0,-0.4880883207437536,-0.42105263157894735,-0.47046125967876745,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8735632183908046,5.325581395348837,0.0,-0.8446524369364228,-0.4109119963474489,0.6201568265682655,0.5431929704439119,-0.8856785348652031,-0.15681003584229392,-0.7840501792114696,-1.3157894736842106,0.15789473684210525,0.8421052631578947,0.21052631578947367,0.16216216216216217,-0.6486486486486487,-0.6486486486486487,-0.42105263157894735,-0.10526315789473684,-0.21052631578947367
003_ZW Parque del Perro,3,1,0,0,-0.34863451481696683,-1.105263157894737,-0.27205200404960533,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4827586206896552,-0.8837209302325582,5.268606925112159,0.0,-0.8446524369364228,-0.41766605166051646,0.6116626726007075,0.5248549653054261,-0.8736559139784946,-0.15681003584229392,-0.42105263157894735,-1.3157894736842106,0.15789473684210525,0.8421052631578947,0.21621621621621623,0.16216216216216217,-0.6486486486486487,-0.631578947368421,-0.42105263157894735,-0.10526315789473684
003_ZW Parque del Perro,4,1,0,0,-0.7902382335851248,0.05263157894736842,-0.715949351170148,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3448275862068966,-0.4883720930232558,-0.8742666513286552,5.227713731309211,0.0,-0.8558579335793355,-0.41538285975122685,0.5931065862814242,0.5152329749103942,-0.8736559139784946,-1.105263157894737,-0.42105263157894735,-1.3157894736842106,0.15789473684210525,0.8648648648648649,0.21621621621621623,0.16216216216216217,-0.631578947368421,-0.631578947368421,-0.42105263157894735
