NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
003_ZW Parque del Perro,0,1,0,0,288.0,58.0,7687463.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,59.0,22.0,41.0,86.0,83.0,21.0,53.0,25.0,49.0,33.0,71.0,59.0,58.0,43.0,43.0,47.0,53.0,51.0,73.0,61.0
003_ZW Parque del Perro,1,1,0,0,21.0,30.0,466585.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,288.0,59.0,22.0,41.0,86.0,83.0,21.0,53.0,25.0,49.0,58.0,71.0,59.0,58.0,43.0,43.0,47.0,53.0,51.0,73.0
003_ZW Parque del Perro,2,1,0,0,38.0,47.0,1063618.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.0,288.0,59.0,22.0,41.0,86.0,83.0,21.0,53.0,25.0,30.0,58.0,71.0,59.0,58.0,43.0,43.0,47.0,53.0,51.0
003_ZW Parque del Perro,3,1,0,0,44.0,34.0,1360232.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,21.0,288.0,59.0,22.0,41.0,86.0,83.0,21.0,53.0,47.0,30.0,58.0,71.0,59.0,58.0,43.0,43.0,47.0,53.0
003_ZW Parque del Perro,4,1,0,0,25.0,56.0,696623.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,38.0,21.0,288.0,59.0,22.0,41.0,86.0,83.0,21.0,34.0,47.0,30.0,58.0,71.0,59.0,58.0,43.0,43.0,47.0
003_ZW Parque del Perro,5,0,1,0,47.0,82.0,1614106.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,44.0,38.0,21.0,288.0,59.0,22.0,41.0,86.0,83.0,56.0,34.0,47.0,30.0,58.0,71.0,59.0,58.0,43.0,43.0
003_ZW Parque del Perro,6,0,1,0,53.0,65.0,1683101.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0,25.0,44.0,38.0,21.0,288.0,59.0,22.0,41.0,86.0,82.0,56.0,34.0,47.0,30.0,58.0,71.0,59.0,58.0,43.0
003_ZW Parque del Perro,0,1,0,0,83.0,49.0,2858852.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,53.0,47.0,25.0,44.0,38.0,21.0,288.0,59.0,22.0,41.0,65.0,82.0,56.0,34.0,47.0,30.0,58.0,71.0,59.0,58.0
003_ZW Parque del Perro,1,1,0,0,297.0,36.0,6615747.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,83.0,53.0,47.0,25.0,44.0,38.0,21.0,288.0,59.0,22.0,49.0,65.0,82.0,56.0,34.0,47.0,30.0,58.0,71.0,59.0
003_ZW Parque del Perro,2,1,0,0,53.0,51.0,1572034.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,297.0,83.0,53.0,47.0,25.0,44.0,38.0,21.0,288.0,59.0,36.0,49.0,65.0,82.0,56.0,34.0,47.0,30.0,58.0,71.0
003_ZW Parque del Perro,3,1,0,0,42.0,34.0,1015156.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,297.0,83.0,53.0,47.0,25.0,44.0,38.0,21.0,288.0,51.0,36.0,49.0,65.0,82.0,56.0,34.0,47.0,30.0,58.0
003_ZW Parque del Perro,4,1,0,0,39.0,62.0,1148236.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,53.0,297.0,83.0,53.0,47.0,25.0,44.0,38.0,21.0,34.0,51.0,36.0,49.0,65.0,82.0,56.0,34.0,47.0,30.0
003_ZW Parque del Perro,5,0,1,0,270.0,71.0,8405209.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,42.0,53.0,297.0,83.0,53.0,47.0,25.0,44.0,38.0,62.0,34.0,51.0,36.0,49.0,65.0,82.0,56.0,34.0,47.0
003_ZW Parque del Perro,6,0,1,0,70.0,73.0,2159582.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,270.0,39.0,42.0,53.0,297.0,83.0,53.0,47.0,25.0,44.0,71.0,62.0,34.0,51.0,36.0,49.0,65.0,82.0,56.0,34.0
003_ZW Parque del Perro,0,1,0,0,54.0,41.0,1566587.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,70.0,270.0,39.0,42.0,53.0,297.0,83.0,53.0,47.0,25.0,73.0,71.0,62.0,34.0,51.0,36.0,49.0,65.0,82.0,56.0
003_ZW Parque del Perro,1,1,0,0,70.0,47.0,2321294.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,54.0,70.0,270.0,39.0,42.0,53.0,297.0,83.0,53.0,47.0,41.0,73.0,71.0,62.0,34.0,51.0,36.0,49.0,65.0,82.0
003_ZW Parque del Perro,2,1,0,0,43.0,62.0,1189672.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,54.0,70.0,270.0,39.0,42.0,53.0,297.0,83.0,53.0,47.0,41.0,73.0,71.0,62.0,34.0,51.0,36.0,49.0,65.0
003_ZW Parque del Perro,3,1,0,0,35.0,57.0,1074988.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,70.0,54.0,70.0,270.0,39.0,42.0,53.0,297.0,83.0,62.0,47.0,41.0,73.0,71.0,62.0,34.0,51.0,36.0,49.0
003_ZW Parque del Perro,4,1,0,0,172.0,54.0,6328716.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,43.0,70.0,54.0,70.0,270.0,39.0,42.0,53.0,297.0,57.0,62.0,47.0,41.0,73.0,71.0,62.0,34.0,51.0,36.0
003_ZW Parque del Perro,5,0,1,0,47.0,58.0,1428030.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0,35.0,43.0,70.0,54.0,70.0,270.0,39.0,42.0,53.0,54.0,57.0,62.0,47.0,41.0,73.0,71.0,62.0,34.0,51.0
003_ZW Parque del Perro,6,0,1,0,66.0,66.0,2138692.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0,172.0,35.0,43.0,70.0,54.0,70.0,270.0,39.0,42.0,58.0,54.0,57.0,62.0,47.0,41.0,73.0,71.0,62.0,34.0
003_ZW Parque del Perro,0,0,0,1,44.0,68.0,1764122.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,66.0,47.0,172.0,35.0,43.0,70.0,54.0,70.0,270.0,39.0,66.0,58.0,54.0,57.0,62.0,47.0,41.0,73.0,71.0,62.0
003_ZW Parque del Perro,1,1,0,0,31.0,42.0,1068730.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,44.0,66.0,47.0,172.0,35.0,43.0,70.0,54.0,70.0,270.0,68.0,66.0,58.0,54.0,57.0,62.0,47.0,41.0,73.0,71.0
003_ZW Parque del Perro,2,1,0,0,24.0,47.0,756420.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,31.0,44.0,66.0,47.0,172.0,35.0,43.0,70.0,54.0,70.0,42.0,68.0,66.0,58.0,54.0,57.0,62.0,47.0,41.0,73.0
003_ZW Parque del Perro,3,1,0,0,32.0,53.0,1160077.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,31.0,44.0,66.0,47.0,172.0,35.0,43.0,70.0,54.0,47.0,42.0,68.0,66.0,58.0,54.0,57.0,62.0,47.0,41.0
003_ZW Parque del Perro,4,1,0,0,19.0,35.0,456828.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.0,24.0,31.0,44.0,66.0,47.0,172.0,35.0,43.0,70.0,53.0,47.0,42.0,68.0,66.0,58.0,54.0,57.0,62.0,47.0
003_ZW Parque del Perro,5,0,1,0,42.0,62.0,1333543.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0,32.0,24.0,31.0,44.0,66.0,47.0,172.0,35.0,43.0,35.0,53.0,47.0,42.0,68.0,66.0,58.0,54.0,57.0,62.0
003_ZW Parque del Perro,6,0,1,0,77.0,62.0,2701275.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,42.0,19.0,32.0,24.0,31.0,44.0,66.0,47.0,172.0,35.0,62.0,35.0,53.0,47.0,42.0,68.0,66.0,58.0,54.0,57.0
003_ZW Parque del Perro,0,1,0,0,52.0,44.0,1574034.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,77.0,42.0,19.0,32.0,24.0,31.0,44.0,66.0,47.0,172.0,62.0,62.0,35.0,53.0,47.0,42.0,68.0,66.0,58.0,54.0
003_ZW Parque del Perro,1,1,0,0,63.0,56.0,1763773.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,52.0,77.0,42.0,19.0,32.0,24.0,31.0,44.0,66.0,47.0,44.0,62.0,62.0,35.0,53.0,47.0,42.0,68.0,66.0,58.0
003_ZW Parque del Perro,2,1,0,0,67.0,51.0,1791115.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,52.0,77.0,42.0,19.0,32.0,24.0,31.0,44.0,66.0,56.0,44.0,62.0,62.0,35.0,53.0,47.0,42.0,68.0,66.0
003_ZW Parque del Perro,3,1,0,0,65.0,65.0,1422707.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.0,63.0,52.0,77.0,42.0,19.0,32.0,24.0,31.0,44.0,51.0,56.0,44.0,62.0,62.0,35.0,53.0,47.0,42.0,68.0
003_ZW Parque del Perro,4,1,0,0,48.0,44.0,1424960.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,67.0,63.0,52.0,77.0,42.0,19.0,32.0,24.0,31.0,65.0,51.0,56.0,44.0,62.0,62.0,35.0,53.0,47.0,42.0
003_ZW Parque del Perro,5,0,1,0,68.0,59.0,1844204.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,65.0,67.0,63.0,52.0,77.0,42.0,19.0,32.0,24.0,44.0,65.0,51.0,56.0,44.0,62.0,62.0,35.0,53.0,47.0
003_ZW Parque del Perro,6,0,1,0,67.0,69.0,2031157.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,68.0,48.0,65.0,67.0,63.0,52.0,77.0,42.0,19.0,32.0,59.0,44.0,65.0,51.0,56.0,44.0,62.0,62.0,35.0,53.0
003_ZW Parque del Perro,0,1,0,0,14.0,40.0,454875.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,67.0,68.0,48.0,65.0,67.0,63.0,52.0,77.0,42.0,19.0,69.0,59.0,44.0,65.0,51.0,56.0,44.0,62.0,62.0,35.0
003_ZW Parque del Perro,1,1,0,0,23.0,55.0,711727.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14.0,67.0,68.0,48.0,65.0,67.0,63.0,52.0,77.0,42.0,40.0,69.0,59.0,44.0,65.0,51.0,56.0,44.0,62.0,62.0
003_ZW Parque del Perro,2,1,0,0,59.0,43.0,1879921.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.0,14.0,67.0,68.0,48.0,65.0,67.0,63.0,52.0,77.0,55.0,40.0,69.0,59.0,44.0,65.0,51.0,56.0,44.0,62.0
003_ZW Parque del Perro,3,1,0,0,24.0,47.0,589301.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,23.0,14.0,67.0,68.0,48.0,65.0,67.0,63.0,52.0,43.0,55.0,40.0,69.0,59.0,44.0,65.0,51.0,56.0,44.0
003_ZW Parque del Perro,4,1,0,0,25.0,49.0,727404.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,59.0,23.0,14.0,67.0,68.0,48.0,65.0,67.0,63.0,47.0,43.0,55.0,40.0,69.0,59.0,44.0,65.0,51.0,56.0
003_ZW Parque del Perro,5,0,1,0,73.0,69.0,2306584.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,24.0,59.0,23.0,14.0,67.0,68.0,48.0,65.0,67.0,49.0,47.0,43.0,55.0,40.0,69.0,59.0,44.0,65.0,51.0
003_ZW Parque del Perro,6,0,1,0,86.0,70.0,3023859.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73.0,25.0,24.0,59.0,23.0,14.0,67.0,68.0,48.0,65.0,69.0,49.0,47.0,43.0,55.0,40.0,69.0,59.0,44.0,65.0
003_ZW Parque del Perro,0,1,0,0,68.0,54.0,2170479.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,86.0,73.0,25.0,24.0,59.0,23.0,14.0,67.0,68.0,48.0,70.0,69.0,49.0,47.0,43.0,55.0,40.0,69.0,59.0,44.0
003_ZW Parque del Perro,1,1,0,0,93.0,51.0,3548912.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,68.0,86.0,73.0,25.0,24.0,59.0,23.0,14.0,67.0,68.0,54.0,70.0,69.0,49.0,47.0,43.0,55.0,40.0,69.0,59.0
003_ZW Parque del Perro,2,1,0,0,80.0,44.0,2213851.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93.0,68.0,86.0,73.0,25.0,24.0,59.0,23.0,14.0,67.0,51.0,54.0,70.0,69.0,49.0,47.0,43.0,55.0,40.0,69.0
003_ZW Parque del Perro,3,0,0,1,53.0,71.0,1754161.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,93.0,68.0,86.0,73.0,25.0,24.0,59.0,23.0,14.0,44.0,51.0,54.0,70.0,69.0,49.0,47.0,43.0,55.0,40.0
003_ZW Parque del Perro,4,0,0,1,62.0,67.0,2040130.0,3,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.0,80.0,93.0,68.0,86.0,73.0,25.0,24.0,59.0,23.0,71.0,44.0,51.0,54.0,70.0,69.0,49.0,47.0,43.0,55.0
003_ZW Parque del Perro,5,0,1,0,65.0,66.0,2158947.0,4,3,2,1,0,6,5,4,3,2,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,62.0,53.0,80.0,93.0,68.0,86.0,73.0,25.0,24.0,59.0,67.0,71.0,44.0,51.0,54.0,70.0,69.0,49.0,47.0,43.0
003_ZW Parque del Perro,6,0,1,0,56.0,69.0,2115700.0,5,4,3,2,1,0,6,5,4,3,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,65.0,62.0,53.0,80.0,93.0,68.0,86.0,73.0,25.0,24.0,66.0,67.0,71.0,44.0,51.0,54.0,70.0,69.0,49.0,47.0
003_ZW Parque del Perro,0,1,0,0,63.0,54.0,1825683.0,6,5,4,3,2,1,0,6,5,4,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,56.0,65.0,62.0,53.0,80.0,93.0,68.0,86.0,73.0,25.0,69.0,66.0,67.0,71.0,44.0,51.0,54.0,70.0,69.0,49.0
003_ZW Parque del Perro,1,1,0,0,45.0,49.0,1401778.0,0,6,5,4,3,2,1,0,6,5,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,63.0,56.0,65.0,62.0,53.0,80.0,93.0,68.0,86.0,73.0,54.0,69.0,66.0,67.0,71.0,44.0,51.0,54.0,70.0,69.0
003_ZW Parque del Perro,2,1,0,0,30.0,39.0,878289.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,45.0,63.0,56.0,65.0,62.0,53.0,80.0,93.0,68.0,86.0,49.0,54.0,69.0,66.0,67.0,71.0,44.0,51.0,54.0,70.0
003_ZW Parque del Perro,3,1,0,0,54.0,47.0,1642145.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30.0,45.0,63.0,56.0,65.0,62.0,53.0,80.0,93.0,68.0,39.0,49.0,54.0,69.0,66.0,67.0,71.0,44.0,51.0,54.0
003_ZW Parque del Perro,4,1,0,0,207.0,49.0,5057044.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,54.0,30.0,45.0,63.0,56.0,65.0,62.0,53.0,80.0,93.0,47.0,39.0,49.0,54.0,69.0,66.0,67.0,71.0,44.0,51.0
003_ZW Parque del Perro,5,0,1,0,69.0,49.0,1855291.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,207.0,54.0,30.0,45.0,63.0,56.0,65.0,62.0,53.0,80.0,49.0,47.0,39.0,49.0,54.0,69.0,66.0,67.0,71.0,44.0
003_ZW Parque del Perro,6,0,1,0,71.0,57.0,2616074.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,69.0,207.0,54.0,30.0,45.0,63.0,56.0,65.0,62.0,53.0,49.0,49.0,47.0,39.0,49.0,54.0,69.0,66.0,67.0,71.0
003_ZW Parque del Perro,0,1,0,0,37.0,39.0,1192375.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,71.0,69.0,207.0,54.0,30.0,45.0,63.0,56.0,65.0,62.0,57.0,49.0,49.0,47.0,39.0,49.0,54.0,69.0,66.0,67.0
003_ZW Parque del Perro,1,1,0,0,43.0,42.0,1395211.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37.0,71.0,69.0,207.0,54.0,30.0,45.0,63.0,56.0,65.0,39.0,57.0,49.0,49.0,47.0,39.0,49.0,54.0,69.0,66.0
003_ZW Parque del Perro,2,1,0,0,47.0,57.0,1400552.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43.0,37.0,71.0,69.0,207.0,54.0,30.0,45.0,63.0,56.0,42.0,39.0,57.0,49.0,49.0,47.0,39.0,49.0,54.0,69.0
003_ZW Parque del Perro,3,0,0,1,72.0,48.0,1974589.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,43.0,37.0,71.0,69.0,207.0,54.0,30.0,45.0,63.0,57.0,42.0,39.0,57.0,49.0,49.0,47.0,39.0,49.0,54.0
003_ZW Parque del Perro,4,1,0,0,43.0,54.0,1037288.0,3,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.0,47.0,43.0,37.0,71.0,69.0,207.0,54.0,30.0,45.0,48.0,57.0,42.0,39.0,57.0,49.0,49.0,47.0,39.0,49.0
003_ZW Parque del Perro,5,0,1,0,70.0,44.0,1766939.0,4,3,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,43.0,72.0,47.0,43.0,37.0,71.0,69.0,207.0,54.0,30.0,54.0,48.0,57.0,42.0,39.0,57.0,49.0,49.0,47.0,39.0
003_ZW Parque del Perro,6,0,1,0,75.0,51.0,2437268.0,5,4,3,2,1,0,6,5,4,3,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,70.0,43.0,72.0,47.0,43.0,37.0,71.0,69.0,207.0,54.0,44.0,54.0,48.0,57.0,42.0,39.0,57.0,49.0,49.0,47.0
003_ZW Parque del Perro,0,1,0,0,47.0,44.0,1218868.0,6,5,4,3,2,1,0,6,5,4,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,75.0,70.0,43.0,72.0,47.0,43.0,37.0,71.0,69.0,207.0,51.0,44.0,54.0,48.0,57.0,42.0,39.0,57.0,49.0,49.0
003_ZW Parque del Perro,1,1,0,0,86.0,41.0,2769484.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,47.0,75.0,70.0,43.0,72.0,47.0,43.0,37.0,71.0,69.0,44.0,51.0,44.0,54.0,48.0,57.0,42.0,39.0,57.0,49.0
003_ZW Parque del Perro,2,1,0,0,70.0,48.0,1883269.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,86.0,47.0,75.0,70.0,43.0,72.0,47.0,43.0,37.0,71.0,41.0,44.0,51.0,44.0,54.0,48.0,57.0,42.0,39.0,57.0
